0,1,2,3,4,5,6
5.12,3.37,5.12,5.12,5.12,5.12,2021-04-07_16:27:00
5.12,3.05,5.12,5.12,5.12,5.12,2021-04-07_16:27:00
5.12,2.83,5.12,5.12,5.12,5.12,2021-04-07_16:27:00
5.12,2.71,5.12,5.12,5.12,5.12,2021-04-07_16:27:00
5.12,2.65,5.12,5.12,5.12,5.12,2021-04-07_16:27:00
5.12,2.58,5.12,5.12,5.12,5.12,2021-04-07_16:27:01
5.12,2.43,5.12,5.12,5.12,5.12,2021-04-07_16:27:01
5.12,2.21,5.12,5.12,5.12,5.12,2021-04-07_16:27:01
5.12,2.08,5.12,5.12,5.12,5.12,2021-04-07_16:27:01
5.12,2.01,5.12,5.12,5.12,5.12,2021-04-07_16:27:01
5.12,1.93,5.12,5.12,5.12,5.12,2021-04-07_16:27:01
5.12,1.53,5.12,5.12,5.12,5.12,2021-04-07_16:27:01
5.12,1.4,5.12,5.12,5.12,5.12,2021-04-07_16:27:01
5.12,1.38,5.12,5.12,5.12,5.12,2021-04-07_16:27:01
5.12,1.38,5.12,5.12,5.12,5.12,2021-04-07_16:27:01
5.12,1.36,5.12,5.12,5.12,5.12,2021-04-07_16:27:01
5.12,0.23,5.12,5.12,5.12,5.12,2021-04-07_16:27:01
5.12,0.19,5.12,5.12,5.12,5.12,2021-04-07_16:27:01
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:02
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:02
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:02
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:02
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:02
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:02
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:02
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:02
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:02
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:02
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:02
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:02
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:02
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:02
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:03
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:03
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:03
